B,2018-11-12T23:55:09Z,58.8534354,-140.290061,6873249.26,7.92965418,32.33329423,-5.492815826
B,2018-11-12T23:55:10Z,58.7901426,-140.284938,6873257.22,7.89624156,32.33329423,-5.492815826
B,2018-11-12T23:55:11Z,58.7268492,-140.279849,6873265.2,7.93046982,32.33329423,-5.492815826
B,2018-11-12T23:55:12Z,58.6635552,-140.274794,6873273.19,7.93899672,32.33329423,-5.492815826
B,2018-11-12T23:55:13Z,58.6002606,-140.269772,6873281.19,7.94700012,32.33329423,-5.492815826
B,2018-11-12T23:55:14Z,58.5369654,-140.264784,6873289.21,7.9199928,32.33329423,-5.492815826
B,2018-11-12T23:55:15Z,58.4736696,-140.259828,6873297.23,7.96435176,32.33329423,-5.492815826
B,2018-11-12T23:55:16Z,58.4103732,-140.254906,6873305.27,8.03723712,32.33329423,-5.492815826
B,2018-11-12T23:55:17Z,58.3470763,-140.250016,6873313.32,8.07512178,32.33329423,-5.492815826
B,2018-11-12T23:55:18Z,58.2837787,-140.245158,6873321.39,8.08328946,32.33329423,-5.492815826
B,2018-11-12T23:55:19Z,58.2204806,-140.240333,6873329.46,8.09196324,32.33329423,-5.492815826
B,2018-11-12T23:55:20Z,58.1571819,-140.23554,6873337.55,8.14018872,32.33329423,-5.492815826
B,2018-11-12T23:55:21Z,58.0938827,-140.230779,6873345.65,8.18465166,32.33329423,-5.492815826
B,2018-11-12T23:55:22Z,58.0305829,-140.226049,6873353.76,8.18231106,32.33329423,-5.492815826
B,2018-11-12T23:55:23Z,57.9672825,-140.221351,6873361.89,8.1334539,32.33329423,-5.492815826
B,2018-11-12T23:55:24Z,57.9039816,-140.216684,6873370.03,8.1689601,32.33329423,-5.492815826
B,2018-11-12T23:55:25Z,57.8406802,-140.212049,6873378.18,8.22292032,32.33329423,-5.492815826
B,2018-11-12T23:55:26Z,57.7773781,-140.207444,6873386.34,8.2151799,32.33329423,-5.492815826
B,2018-11-12T23:55:27Z,57.7140756,-140.20287,6873394.51,8.19240996,32.33329423,-5.492815826
B,2018-11-12T23:55:28Z,57.6507725,-140.198327,6873402.7,8.17547238,32.33329423,-5.492815826
B,2018-11-12T23:55:29Z,57.5874689,-140.193814,6873410.89,8.14866516,32.33329423,-5.492815826
B,2018-11-12T23:55:30Z,57.5241647,-140.189331,6873419.1,8.18226402,32.33329423,-5.492815826
B,2018-11-12T23:55:31Z,57.46086,-140.184878,6873427.33,8.22312888,32.33329423,-5.492815826
B,2018-11-12T23:55:32Z,57.3975548,-140.180456,6873435.56,8.2382574,32.33329423,-5.492815826
B,2018-11-12T23:55:33Z,57.3342491,-140.176063,6873443.8,8.27620362,32.33329423,-5.492815826
B,2018-11-12T23:55:34Z,57.2709428,-140.171699,6873452.06,8.27956974,32.33329423,-5.492815826
B,2018-11-12T23:55:35Z,57.2076361,-140.167365,6873460.33,8.2945149,32.33329423,-5.492815826
B,2018-11-12T23:55:36Z,57.1443288,-140.163059,6873468.61,8.30460822,32.33329423,-5.492815826
B,2018-11-12T23:55:37Z,57.081021,-140.158783,6873476.91,8.33703066,32.33329423,-5.492815826
B,2018-11-12T23:55:38Z,57.0177127,-140.154536,6873485.21,8.3672091,32.33329423,-5.492815826
B,2018-11-12T23:55:39Z,56.9544039,-140.150317,6873493.53,8.44314318,32.33329423,-5.492815826
B,2018-11-12T23:55:40Z,56.8910947,-140.146127,6873501.86,8.52293142,32.33329423,-5.492815826
B,2018-11-12T23:55:41Z,56.8277849,-140.141965,6873510.2,8.56963842,32.33329423,-5.492815826
B,2018-11-12T23:55:42Z,56.7644746,-140.137832,6873518.55,8.57299122,32.33329423,-5.492815826
B,2018-11-12T23:55:43Z,56.7011639,-140.133726,6873526.91,8.5070823,32.33329423,-5.492815826
B,2018-11-12T23:55:44Z,56.6378527,-140.129648,6873535.29,8.49301902,32.33329423,-5.492815826
B,2018-11-12T23:55:45Z,56.5745409,-140.125598,6873543.68,8.49091242,32.33329423,-5.492815826
B,2018-11-12T23:55:46Z,56.5112288,-140.121576,6873552.08,8.4689808,32.33329423,-5.492815826
B,2018-11-12T23:55:47Z,56.4479161,-140.117581,6873560.49,8.45362104,32.33329423,-5.492815826
B,2018-11-12T23:55:48Z,56.384603,-140.113613,6873568.91,8.53942446,32.33329423,-5.492815826
